Date,Power Demand(kWh)
2013-03-06,570331.1516589001
2013-03-07,580921.6321022
2013-03-08,594663.8128106
2013-03-09,607650.1536436
2013-03-10,619554.1955716
2013-03-11,611437.5767977
2013-03-12,609273.228193
2013-03-13,610355.2778926999
2013-03-14,627530.5117245
2013-03-15,644246.4600666
2013-03-16,657893.9427358999
2013-03-17,684384.2239474
2013-03-18,709745.355645
2013-03-19,738787.4998053
2013-03-20,780547.341414
2013-03-21,807712.4707568
2013-03-22,841942.5722287
2013-03-23,867164.8965374
2013-03-24,873470.5399159
2013-03-25,878815.4966081
2013-03-26,901977.6401552
2013-03-27,883928.1938991
2013-03-28,904808.1147034
2013-03-29,911616.9037160999
2013-03-30,924802.608842
2013-03-31,933168.9313928
2013-04-01,937517.861979
2013-04-02,925431.4363291999
2013-04-03,926183.5279465
2013-04-04,870672.6472036
2013-04-05,830146.5956057999
2013-04-06,803430.3274209
2013-04-07,780748.39752
2013-04-08,950934.7905096
2013-04-09,1171579.3886438
2013-04-10,1424425.0572875
2013-04-11,1631604.4946544
2013-04-12,1855921.2522656
2013-04-13,2055877.4880819002
2013-04-14,2228564.0850651
2013-04-15,2245633.7285744
2013-04-16,2247530.7423819997
2013-04-17,2226646.1867017997
2013-04-18,2249274.10553
2013-04-19,2035956.262003
2013-04-20,1848264.2239403
2013-04-21,1705560.8677382
2013-04-22,1522720.7388680999
2013-04-23,1327793.7176076
2013-04-24,1122170.6413143
2013-04-25,940210.7684937001
2013-04-26,968702.0039026
2013-04-27,962836.1668431
2013-04-28,963674.1167317
2013-04-29,981271.8157493001
2013-04-30,978109.7336096
2013-05-01,984429.7654305
2013-05-02,966375.2419052
2013-05-03,951981.3252908
2013-05-04,978397.8786732999
2013-05-05,985320.498085
2013-05-06,995697.8528367999
2013-05-07,1016146.9482475
2013-05-08,1029319.159846
2013-05-09,1057545.3543912
2013-05-10,1090475.977307
2013-05-11,1112116.1599725
2013-05-12,1118984.4939061
2013-05-13,1144561.7825268
2013-05-14,1147364.9042905
2013-05-15,1139410.6729558
2013-05-16,1139709.7126829
2013-05-17,1146061.677138
2013-05-18,1130469.5353859
2013-05-19,1131316.3137087
2013-05-20,1084308.658613
2013-05-21,1081174.940166
2013-05-22,1096844.2837572
2013-05-23,1124004.303999
2013-05-24,1132361.2622023998
2013-05-25,1153585.9449455
2013-05-26,1175603.1205333
2013-05-27,1240577.2026518
2013-05-28,1262143.3767416
2013-05-29,1289834.6057447998
2013-05-30,1311206.5542831998
2013-05-31,1333261.485515
2013-06-01,1398108.2127748001
2013-06-02,1438962.6371033
2013-06-03,1480952.1726574001
2013-06-04,1543368.0751001
2013-06-05,1585701.3560692
2013-06-06,1646317.0093003
2013-06-07,1682327.6287021001
2013-06-08,1704359.2678948
2013-06-09,1710219.8454616
2013-06-10,1722049.9472295
2013-06-11,1742623.9555915
2013-06-12,1805446.7173614998
2013-06-13,1812731.1147346
2013-06-14,1840418.5869572998
2013-06-15,1828761.297092
2013-06-16,1874317.8957228002
2013-06-17,1882610.9886579
2013-06-18,1873130.7530875
2013-06-19,1822913.8682569
2013-06-20,1829972.8588006
2013-06-21,1871055.1318659
2013-06-22,1936783.7633461
2013-06-23,1957493.0158058
2013-06-24,1966522.4377171998
2013-06-25,1805517.322782
2013-06-26,1661676.1195854
2013-06-27,1481237.6206796
2013-06-28,1276687.5631786
2013-06-29,1062277.741006
2013-06-30,863023.3077525
2013-07-01,693435.5266666
2013-07-02,700331.4395154
2013-07-03,717284.424168
2013-07-04,726073.8694061
2013-07-05,747240.9216442
2013-07-06,764465.8012464
2013-07-07,785754.5067058
2013-07-08,808333.344577
2013-07-09,828976.6796974
2013-07-10,836510.6636918001
2013-07-11,867715.3232184
2013-07-12,869551.0703277
2013-07-13,873114.9014453
2013-07-14,889190.1581064
2013-07-15,895066.0086946
2013-07-16,905457.6268571
2013-07-17,924782.2410587999
2013-07-18,914498.2859971
2013-07-19,927946.4413445
2013-07-20,950888.4140812
2013-07-21,972247.6784089
2013-07-22,978892.3773556999
2013-07-23,982416.0629103001
2013-07-24,987129.5169690999
2013-07-25,997751.6679859
2013-07-26,1017475.3047535002
2013-07-27,1041399.0189859
2013-07-28,1042752.4110728
2013-07-29,1074600.6161399998
2013-07-30,1127527.0665938
2013-07-31,1156825.4201428
2013-08-01,1191717.1673527
2013-08-02,1224247.8054101001
2013-08-03,1235521.3179278001
2013-08-04,1285894.3082587
2013-08-05,1338500.5540777
2013-08-06,1374318.1430481002
2013-08-07,1412078.1704791
2013-08-08,1478731.5846874
2013-08-09,1519049.6273333
2013-08-10,1582084.7959583001
2013-08-11,1625317.676125
2013-08-12,1656866.0620416
2013-08-13,1664619.2658333
2013-08-14,1714025.0389166002
2013-08-15,1744405.4782916
2013-08-16,1783295.3322708
2013-08-17,1839588.0926041
2013-08-18,1895220.8185623998
2013-08-19,1923862.5388125
2013-08-20,1995771.0838540997
2013-08-21,2040227.2277290998
2013-08-22,2113262.8600415997
2013-08-23,2157719.0039166
2013-08-24,2179283.8984583
2013-08-25,2181504.1283750003
2013-08-26,2241533.9404790998
2013-08-27,2287087.6272291
2013-08-28,2341605.838
2013-08-29,2386969.6862916
2013-08-30,2496960.9575625
2013-08-31,2631895.8707708
2013-09-01,2775715.4752708
2013-09-02,2876388.9469791
2013-09-03,2927752.8220416
2013-09-04,2981660.6581666
2013-09-05,3079599.7017499
2013-09-06,3160964.9678749
2013-09-07,3096688.3060208
2013-09-08,3069118.9844791
2013-09-09,3178835.5557291
2013-09-10,3299100.1048958
2013-09-11,3422777.9746875
2013-09-12,3515138.7848958
2013-09-13,3566752.2158124
2013-09-14,3770676.4363125004
2013-09-15,3981202.2577708
2013-09-16,3971746.7938957997
2013-09-17,4082871.4384791004
2013-09-18,4120278.4152291
2013-09-19,3690302.410372
2013-09-20,3292597.9767738
2013-09-21,2842636.9051666
2013-09-22,2364429.2137976
2013-09-23,1986720.3406874998
2013-09-24,1522592.4214613
2013-09-25,1123151.2560714
2013-09-26,1141969.5794047
2013-09-27,1169504.0224999
2013-09-28,1204610.2278571
2013-09-29,1221526.8777380001
2013-09-30,1225732.6360714
2013-10-01,1250597.6029761
2013-10-02,1264124.3748809
2013-10-03,1299618.6719047
2013-10-04,1299196.3797619
2013-10-05,1339582.6042857
2013-10-06,1373325.7910713998
2013-10-07,1407189.1928571
2013-10-08,1426611.8857142
2013-10-09,1462709.7785714
2013-10-10,1508809.2071427999
2013-10-11,1565206.5642857
2013-10-12,1619445.0785714
2013-10-13,1696643.7000000002
2013-10-14,1818574.2071428
2013-10-15,1945693.6571428
2013-10-16,2033974.6142857
2013-10-17,2091327.3214285
2013-10-18,2203628.5071428
2013-10-19,2335191.0928571
2013-10-20,2413638.6999999997
2013-10-21,2476486.3928571
2013-10-22,2588743.4642856997
2013-10-23,2675051.6857142
2013-10-24,2763118.9642857
2013-10-25,2842011.8499999996
2013-10-26,2902713.1071428
2013-10-27,3017141.4285713998
2013-10-28,3098836.9499999997
2013-10-29,3077966.7571428
2013-10-30,3194894.4285713998
2013-10-31,3365695.2928571
2013-11-01,3491764.2714285
2013-11-02,3563073.6357142
2013-11-03,3597900.4857142
2013-11-04,3651480.0428571003
2013-11-05,3718590.2785714
2013-11-06,3766906.4499999997
2013-11-07,3705832.9785714
2013-11-08,3617782.2428571
2013-11-09,3594824.8928571
2013-11-10,3679189.3285714
2013-11-11,3811537.6999999
2013-11-12,4019559.9928571
2013-11-13,4037066.4714285
2013-11-14,4173619.4857141995
2013-11-15,4285662.8785713995
2013-11-16,4446725.5142857
2013-11-17,4543144.178571399
2013-11-18,4539961.057142801
2013-11-19,4508642.6714285
2013-11-20,4605399.0857142005
2013-11-21,4591159.8214285
2013-11-22,4728333.1928571
2013-11-23,4759113.9357142
2013-11-24,4765653.8785714
2013-11-25,4836658.5785714
2013-11-26,4828304.4357142
2013-11-27,4865895.3214285
2013-11-28,4995374.8857142
2013-11-29,5032433.6428571
2013-11-30,8406127.96
2013-12-01,12229030.7820634
2013-12-02,15195743.6644444
2013-12-03,19172254.471746
2013-12-04,22417400.475079298
2013-12-05,25605933.2031746
2013-12-06,29676716.139365003
2013-12-07,30117571.8799999
2013-12-08,30117571.8799999
2013-12-09,30512022.1004762
2013-12-10,30787763.1338095
2013-12-11,31736050.9976191
2013-12-12,28806179.6266665
2013-12-13,25063063.8190476
2013-12-14,21770989.5755555
2013-12-15,18348193.6749206
2013-12-16,15515650.679206299
2013-12-17,11862943.688571401
2013-12-18,8185680.049999901
2013-12-19,8577847.778571399
2013-12-20,8602747.5357142
2013-12-21,8557352.5571428
2013-12-22,8823232.1142857
2013-12-23,8955901.6928571
2013-12-24,9059934.2071428
2013-12-25,9132216.8428571
2013-12-26,9182093.5571428
2013-12-27,9563133.4571428
2013-12-28,9589923.2357142
2013-12-29,9581829.642857099
2013-12-30,9598014.0714285
2013-12-31,9719400.0428571
2014-01-01,9577310.5580357
2014-01-02,9036116.362142801
2014-01-03,8649775.071071401
2014-01-04,8401599.7286607
2014-01-05,8363910.998303499
2014-01-06,8237811.753660699
2014-01-07,7961056.9608035
2014-01-08,8114013.758125
2014-01-09,8616299.130803501
2014-01-10,8794374.7620535
2014-01-11,9266965.3214285
2014-01-12,9362855.9357142
2014-01-13,9509800.1428571
2014-01-14,9697317.1919642
2014-01-15,9965348.5544642
2014-01-16,10146134.2223214
2014-01-17,10178751.7955357
2014-01-18,10243938.3749999
2014-01-19,10286463.6089285
2014-01-20,10550551.3339285
2014-01-21,10585121.299107099
2014-01-22,10654251.5160714
2014-01-23,10585121.299107099
2014-01-24,11053209.7008928
2014-01-25,11297559.8116071
2014-01-26,11447398.6098214
2014-01-27,11605620.0660714
2014-01-28,11802559.106250001
2014-01-29,11753652.173214199
2014-01-30,12088599.0991071
2014-01-31,12256223.1196428
2014-02-01,12510451.7508928
2014-02-02,12870624.3580357
2014-02-03,12944776.3991071
2014-02-04,13135460.014285699
2014-02-05,13538235.5625
2014-02-06,13977533.4678571
2014-02-07,13990335.7196428
2014-02-08,14291926.854464201
2014-02-09,14068353.6910714
2014-02-10,14125585.0017857
2014-02-11,14379415.3839285
2014-02-12,14619540.168750001
2014-02-13,14568904.251785701
2014-02-14,15024569.224107102
2014-02-15,15087851.9785714
2014-02-16,15816696.411607102
2014-02-17,16184358.044642799
2014-02-18,16571650.444642799
2014-02-19,17340863.7383928
2014-02-20,17762512.4089285
2014-02-21,17641833.2160714
2014-02-22,17994895.619642798
2014-02-23,18058003.5330357
2014-02-24,18602011.8133928
2014-02-25,18571793.4482143
2014-02-26,18330007.673214197
2014-02-27,18496232.9651785
2014-02-28,19222707.3303571
2014-03-01,19155791.766964197
2014-03-02,19196510.3098214
2014-03-03,19037064.9660714
2014-03-04,18138075.7393543
2014-03-05,16963597.5830357
2014-03-06,15903687.2620879
2014-03-07,14589244.8760989
2014-03-08,13665668.856593398
2014-03-09,12929027.1355082
2014-03-10,11736149.4945054
2014-03-11,11931755.6043956
2014-03-12,12199422.2670329
2014-03-13,12267878.978021901
2014-03-14,12084061.3384615
2014-03-15,12246597.8582417
2014-03-16,12364699.6604395
2014-03-17,12676974.7197802
2014-03-18,12621636.209890101
2014-03-19,12582710.376923
2014-03-20,12762924.1747252
2014-03-21,13370681.6934065
2014-03-22,13428017.513186801
2014-03-23,13921103.3923076
2014-03-24,14251131.7142857
2014-03-25,14697774.710989
2014-03-26,15010896.456043899
2014-03-27,15318194.5230769
2014-03-28,15535798.1791208
2014-03-29,15950386.523076901
2014-03-30,15387617.3241758
2014-03-31,15642920.2043956
2014-04-01,15891890.353992602
2014-04-02,16474165.1243956
2014-04-03,16964326.9698168
2014-04-04,17316254.5027838
2014-04-05,15941678.9899633
2014-04-06,15006537.8920634
2014-04-07,13531053.911745999
2014-04-08,12009660.4955555
2014-04-09,10298893.7612698
2014-04-10,8453132.334603101
2014-04-11,6820735.4425396
2014-04-12,6850680.7530158
2014-04-13,7078615.1822222
2014-04-14,7344539.0298411995
2014-04-15,7648450.2146031
2014-04-16,7635787.7688887995
2014-04-17,7765315.5974603
2014-04-18,7850547.76
2014-04-19,7979211.8615873
2014-04-20,8080442.7453968
2014-04-21,8093140.572698399
2014-04-22,8052741.0438095
2014-04-23,8237389.2228571
2014-04-24,8216749.269841201
2014-04-25,8375598.0279365005
2014-04-26,8404479.8095238
2014-04-27,8397259.8844444
2014-04-28,8260075.0641269
2014-04-29,8396566.8215873
2014-04-30,8339261.137777699
2014-05-01,8705872.6577777
2014-05-02,8724485.4539682
2014-05-03,8723007.7523809
2014-05-04,8694945.9911111
2014-05-05,8632170.730158702
2014-05-06,8989628.8253968
2014-05-07,9171739.936507901
2014-05-08,9097240.8825396
2014-05-09,9171739.936507901
2014-05-10,9478017.525079299
2014-05-11,9486294.735238101
2014-05-12,9874397.447618999
2014-05-13,9752399.6533333
2014-05-14,9810206.9231746
2014-05-15,9994147.470476098
2014-05-16,10244853.0730158
2014-05-17,10347780.191746
2014-05-18,10665046.8850793
2014-05-19,10781071.4349206
2014-05-20,10918468.544761801
2014-05-21,11147462.3403174
2014-05-22,11156622.0088888
2014-05-23,11010065.2304761
2014-05-24,10965334.5790476
2014-05-25,11131474.0253968
2014-05-26,11301800.9866666
2014-05-27,11151703.9682539
2014-05-28,11376905.6901587
2014-05-29,11326695.055238
2014-05-30,11621860.744126901
2014-05-31,11672125.492063401
2014-06-01,11823571.1733333
2014-06-02,12202183.295238001
2014-06-03,12656520.3390476
2014-06-04,12786331.2203174
2014-06-05,12932240.7238095
2014-06-06,12816422.2196825
2014-06-07,13111569.1771428
2014-06-08,12872720.5688888
2014-06-09,12682423.823492
2014-06-10,12788187.7130158
2014-06-11,12606066.195555499
2014-06-12,13026975.9644444
2014-06-13,13318896.953650799
2014-06-14,13598655.0019047
2014-06-15,14255476.7073015
2014-06-16,14644701.224126901
2014-06-17,14851487.8704762
2014-06-18,15237490.5815873
2014-06-19,15471446.1244444
2014-06-20,16079495.352380902
2014-06-21,16505094.2222222
2014-06-22,16701170.6539682
2014-06-23,16865861.5365079
2014-06-24,17246338.4761904
2014-06-25,17689107.8222222
2014-06-26,17744823.415873
2014-06-27,17898046.5015873
2014-06-28,17842351.7206349
2014-06-29,17858793.7523809
2014-06-30,17704259.4666666
2014-07-01,17399977.815873
2014-07-02,17179217.5238095
2014-07-03,17216118.4380952
2014-07-04,17360683.4412698
2014-07-05,17470574.4888888
2014-07-06,17417876.7365079
2014-07-07,17731087.0349206
2014-07-08,18026897.9174603
2014-07-09,18531501.7904761
2014-07-10,18705495.9492063
2014-07-11,18531501.7904761
2014-07-12,18623847.7333333
2014-07-13,19022785.5365079
2014-07-14,18834097.6126984
2014-07-15,19075878.730158698
2014-07-16,18770223.4412698
2014-07-17,19262589.447619002
2014-07-18,19633138.730158698
2014-07-19,20070621.6507936
2014-07-20,19980939.7333333
2014-07-21,20339667.4031746
2014-07-22,20034761.3714285
2014-07-23,20070642.463492002
2014-07-24,19550491.504761897
2014-07-25,19413689.6380952
2014-07-26,18836553.5111111
2014-07-27,19022306.844444398
2014-07-28,19149909.4984127
2014-07-29,19491300.1904761
2014-07-30,20206799.1365079
2014-07-31,20627194.831746
2014-08-01,20722392.1142857
2014-08-02,21284543.0984127
2014-08-03,21303940.5333333
2014-08-04,20877467.5301587
2014-08-05,20606069.942857098
2014-08-06,20450994.5269841
2014-08-07,20567295.8857142
2014-08-08,20722308.863491997
2014-08-09,21277633.2825396
2014-08-10,21905365.079365
2014-08-11,23139162.6539682
2014-08-12,24073965.0031747
2014-08-13,23854640.787301503
2014-08-14,24427302.184127
2014-08-15,24596904.8634921
2014-08-16,24107015.5682539
2014-08-17,23964115.5809523
2014-08-18,24290729.2571428
2014-08-19,24676180.431745898
2014-08-20,25885585.5238094
2014-08-21,26281880.1142857
2014-08-22,26787004.304761898
2014-08-23,27558364.533333298
2014-08-24,27690046.4761905
2014-08-25,27028161.0412699
2014-08-26,24637706.2730157
2014-08-27,21979491.6698412
2014-08-28,19455710.7555555
2014-08-29,17102474.2603174
2014-08-30,14733170.501587199
2014-08-31,12822993.7523809
2014-09-01,10410313.9409444
2014-09-02,9908881.4933652
2014-09-03,9599653.141183501
2014-09-04,9176445.0060968
2014-09-05,8687612.830364602
2014-09-06,8333267.2332337
2014-09-07,7743862.726838
2014-09-08,7800751.239449999
2014-09-09,7793642.7830244
2014-09-10,7708310.0141064
2014-09-11,7793637.5677226
2014-09-12,7857639.7520621
2014-09-13,7892404.9542139
2014-09-14,8012090.9164375
2014-09-15,8209995.975851699
2014-09-16,8494214.2809324
2014-09-17,8816217.4479378
2014-09-18,8991644.556365801
2014-09-19,9218974.348834401
2014-09-20,9272436.4081291
2014-09-21,9318836.9487148
2014-09-22,9396174.659892399
2014-09-23,9233775.3754931
2014-09-24,9001772.672564201
2014-09-25,8980207.3994022
2014-09-26,8861924.3533771
2014-09-27,8704969.844112301
2014-09-28,8604877.7709504
2014-09-29,8536750.2828451
2014-09-30,8751599.8579796
2014-10-01,8938020.8227136
2014-10-02,8815377.7843395
2014-10-03,8923209.3654512
2014-10-04,9102928.6673042
2014-10-05,9453386.5212193
2014-10-06,9669054.8987447
2014-10-07,9498321.561984401
2014-10-08,9399475.9459653
2014-10-09,9493492.192468598
2014-10-10,9588071.691572
2014-10-11,9510947.8077704
2014-10-12,9335322.517872
2014-10-13,9295107.3252839
2014-10-14,9288807.2406455
2014-10-15,9365060.1690376
2014-10-16,9373988.7658099
2014-10-17,9256023.8531978
2014-10-18,9437511.1423789
2014-10-19,9301396.9793185
2014-10-20,9138058.9405857
2014-10-21,9328620.854990998
2014-10-22,9401217.8567842
2014-10-23,9454695.561984401
2014-10-24,9649487.086192401
2014-10-25,9607326.586013101
2014-10-26,9566589.8632396
2014-10-27,9806754.513568401
2014-10-28,9705812.3462044
2014-10-29,9709024.9721458
2014-10-30,9898522.964973
2014-10-31,10169077.179198999
2014-11-01,10206392.6639569
2014-11-02,10486277.053197801
2014-11-03,10579573.588045401
2014-11-04,10803482.1424985
2014-11-05,10756502.703407
2014-11-06,10751678.549193
2014-11-07,10537856.388523601
2014-11-08,10625390.0148236
2014-11-09,10719437.553138
2014-11-10,10652071.4991034
2014-11-11,10465196.803108199
2014-11-12,10575422.207770402
2014-11-13,10483017.4895397
2014-11-14,10524087.9916318
2014-11-15,10390612.771309
2014-11-16,10390612.771309
2014-11-17,10359811.198565401
2014-11-18,10620112.1293484
2014-11-19,10583964.8722056
2014-11-20,10537006.2943215
2014-11-21,10282713.3912731
2014-11-22,10454260.3151225
2014-11-23,10397757.734847499
2014-11-24,10455099.9787208
2014-11-25,10249434.5501494
2014-11-26,10207644.336401599
2014-11-27,10238988.3005379
2014-11-28,10458396.049491901
2014-11-29,10489740.0136282
2014-11-30,10677803.798445899
2014-12-01,10500186.2632396
2014-12-02,10687639.857740501
2014-12-03,10459433.8945606
2014-12-04,10500598.272086
2014-12-05,10572350.394979
2014-12-06,10353000.0143454
2014-12-07,9988215.726240199
2014-12-08,10320639.0663478
2014-12-09,10226894.0155409
2014-12-10,10506940.0791392
2014-12-11,10527686.5499103
2014-12-12,10372103.6650328
2014-12-13,10465452.3528989
2014-12-14,10621030.0224745
2014-12-15,10392839.705200199
2014-12-16,10403212.940585699
2014-12-17,10232093.6714883
2014-12-18,10016633.906037
2014-12-19,9955620.089659201
2014-12-20,9812053.260251
2014-12-21,9699892.978601301
2014-12-22,9915076.3330543
2014-12-23,9966301.0278541
2014-12-24,10219331.827854099
2014-12-25,10515988.627854101
2014-12-26,10669433.2389719
2014-12-27,10853569.9014943
2014-12-28,11232060.0028691
2014-12-29,11232060.0028691
2014-12-30,11296088.2637178
2014-12-31,11332485.8553496
2015-01-01,11368502.9008965
2015-01-02,11465893.6186491
2015-01-03,11533241.87105
2015-01-04,11526830.9974098
2015-01-05,11411346.7160789
2015-01-06,11395071.3685594
2015-01-07,11195490.0187288
2015-01-08,11015240.183303399
2015-01-09,10764892.9142857
2015-01-10,10614685.5442119
2015-01-11,10444448.2116756
2015-01-12,10326409.7246463
2015-01-13,10120206.688663
2015-01-14,10289274.2436341
2015-01-15,10453251.2835226
2015-01-16,10557311.919984
2015-01-17,10580439.8103207
2015-01-18,10685977.5387925
2015-01-19,10802023.4386132
2015-01-20,10704515.539191
2015-01-21,10747856.7893205
2015-01-22,10574506.6588563
2015-01-23,10411991.8409244
2015-01-24,10281978.0039051
2015-01-25,9978609.079737
2015-01-26,9794423.636740299
2015-01-27,10089728.0350667
2015-01-28,10143185.8784618
2015-01-29,10348328.183941
2015-01-30,10408244.587368
2015-01-31,10731241.9825463
2015-02-01,10642971.4467247
2015-02-02,10565703.452384299
2015-02-03,10029261.5890399
2015-02-04,9660173.7456459
2015-02-05,9291085.902252
2015-02-06,9333425.7631531
2015-02-07,8943995.6861668
2015-02-08,8756129.954944901
2015-02-09,8813406.5294663
2015-02-10,9042958.7145572
2015-02-11,9134305.833650399
2015-02-12,8882534.939836
2015-02-13,8721283.0892477
2015-02-14,8830222.8393834
2015-02-15,8983747.3089232
2015-02-16,9009019.5474067
2015-02-17,9053011.0778481
2015-02-18,9132191.8515088
2015-02-19,9545692.3319887
2015-02-20,9651268.0239142
2015-02-21,9492906.4765929
2015-02-22,9592327.3353906
2015-02-23,9522995.8871881
2015-02-24,9403940.0756178
2015-02-25,9403693.245311199
2015-02-26,9329094.7568576
2015-02-27,9343355.1787618
2015-02-28,9405994.3407497
2015-03-01,9368328.832197
2015-03-02,9516152.3178823
2015-03-03,9784082.634507699
2015-03-04,9608542.494077299
2015-03-05,9442238.5844727
2015-03-06,9405285.6989018
2015-03-07,9386809.2561164
2015-03-08,9539927.6499905
2015-03-09,9431764.220980199
2015-03-10,9398688.959902601
2015-03-11,9550684.673995301
2015-03-12,9560713.1504824
2015-03-13,9563706.9632328
2015-03-14,9499821.7063103
2015-03-15,9395452.297979599
2015-03-16,9348518.709529499
2015-03-17,9123250.2245973
2015-03-18,9113862.7106805
2015-03-19,9170179.831913501
2015-03-20,9076320.6172811
2015-03-21,9264043.0276799
2015-03-22,9253672.1736709
2015-03-23,9289617.832345601
2015-03-24,9687683.4563982
2015-03-25,9749395.0141695
2015-03-26,9831848.279958999
2015-03-27,10136329.3876235
2015-03-28,10087377.3642472
2015-03-29,10170109.309415001
2015-03-30,10142372.749
2015-03-31,9929724.4587738
2015-04-01,9652358.8546238
2015-04-02,9818778.217113798
2015-04-03,9587641.540700201
2015-04-04,9633866.4873025
2015-04-05,9656765.9699359
2015-04-06,9576880.5355614
2015-04-07,9677459.9043463
2015-04-08,9680246.6981299
2015-04-09,9446968.1716369
2015-04-10,9584528.2939304
2015-04-11,9539943.5745265
2015-04-12,9355031.8447152
2015-04-13,9648600.6641499
2015-04-14,9619243.7822064
2015-04-15,9589886.900263
2015-04-16,9638815.0368354
2015-04-17,9384388.7266586
2015-04-18,9443102.4905456
2015-04-19,9090021.0208952
2015-04-20,8495232.4395723
2015-04-21,7962892.144822099
2015-04-22,7688715.239379
2015-04-23,7124856.7772938
2015-04-24,6642124.328099
2015-04-25,6199646.8486909
2015-04-26,6171433.9248702
2015-04-27,6068577.928404
2015-04-28,6068577.928404
2015-04-29,5917315.651352
2015-04-30,6393346.3167794
2015-05-01,7037593.371405
2015-05-02,7436449.5658314
2015-05-03,7893994.6183564
2015-05-04,8271970.0623600995
2015-05-05,8798286.9014038
2015-05-06,9547917.785881601
2015-05-07,9614792.8744206
2015-05-08,9634610.9593561
2015-05-09,9465846.7089539
2015-05-10,9353351.8061771
2015-05-11,9636215.3563487
2015-05-12,9598502.0741883
2015-05-13,9607929.3994449
2015-05-14,9730500.5523166
2015-05-15,9702214.5954128
2015-05-16,9730500.5523166
2015-05-17,10147476.562758
2015-05-18,10048648.8929228
2015-05-19,9890020.6096251
2015-05-20,9763137.8886568
2015-05-21,9808275.9856835
2015-05-22,9755207.4697754
2015-05-23,9592434.826008
2015-05-24,9369383.832700798
2015-05-25,9340405.1584851
2015-05-26,9475636.3174024
2015-05-27,9408020.7379438
2015-05-28,9185861.518647399
2015-05-29,9340409.1396191
2015-05-30,9572230.5710767
2015-05-31,9582390.424985
2015-06-01,9463641.160730898
2015-06-02,9485441.8503868
2015-06-03,9489852.9468329
2015-06-04,9542798.0475877
2015-06-05,9354988.0522414
2015-06-06,9717768.8858594
2015-06-07,9700673.896563899
2015-06-08,9936130.103342101
2015-06-09,9945545.485196799
2015-06-10,10199836.4368183
2015-06-11,10143328.221154401
2015-06-12,10181001.691975
2015-06-13,10002057.6819947
2015-06-14,10039663.4735376
2015-06-15,9977151.707836999
2015-06-16,9715459.828153001
2015-06-17,9677611.1874374
2015-06-18,9940314.275151499
2015-06-19,10048581.2136452
2015-06-20,9868892.7316113
2015-06-21,9647438.1730287
2015-06-22,9735946.7435966
2015-06-23,9952301.4695551
2015-06-24,9932634.6677106
2015-06-25,9893297.0828878
2015-06-26,9962134.8704773
2015-06-27,9912963.8847323
2015-06-28,10074227.6787225
2015-06-29,9938335.6515651
2015-06-30,9979174.1238972
2015-07-01,9764893.5687405
2015-07-02,9775710.3097549
2015-07-03,9835299.9231167
2015-07-04,10052753.4420527
2015-07-05,10060345.4645461
2015-07-06,10461197.8823823
2015-07-07,10353655.5102723
2015-07-08,10607854.8958124
2015-07-09,10402543.835505001
2015-07-10,10334104.1613132
2015-07-11,10303943.0903065
2015-07-12,10280239.4186098
2015-07-13,10006643.948335702
2015-07-14,10152126.5272427
2015-07-15,10124608.9291964
2015-07-16,10178788.181484
2015-07-17,10159061.66263
2015-07-18,10209263.762074899
2015-07-19,10381101.447907101
2015-07-20,10461966.241239801
2015-07-21,10290128.5554077
2015-07-22,10300236.6545743
2015-07-23,10360885.249573799
2015-07-24,10583263.431239
2015-07-25,10651169.6334779
2015-07-26,10604558.516879799
2015-07-27,10569245.8585073
2015-07-28,10692569.4457006
2015-07-29,10708509.9061429
2015-07-30,10679734.269760001
2015-07-31,10533706.275498198
2015-08-01,10563317.9500162
2015-08-02,10635738.7581846
2015-08-03,10718506.5335581
2015-08-04,10718506.5335581
2015-08-05,10521930.0811954
2015-08-06,10615044.8237742
2015-08-07,10470199.2263034
2015-08-08,10540283.1088276
2015-08-09,10459016.2209631
2015-08-10,10576407.9185312
2015-08-11,10858917.147779
2015-08-12,10797006.5333088
2015-08-13,10850652.3136435
2015-08-14,10914231.0232499
2015-08-15,10669347.4912151
2015-08-16,10627629.1882742
2015-08-17,10419037.6735701
2015-08-18,10200019.568981301
2015-08-19,10512904.850470401
2015-08-20,10544192.5823926
2015-08-21,10784067.8478848
2015-08-22,11051767.2587396
2015-08-23,10536432.093262
2015-08-24,10072028.2039535
2015-08-25,9532300.0379369
2015-08-26,9015399.9164717
2015-08-27,8395598.017455
2015-08-28,7743463.7554798005
2015-08-29,7150130.435462
2015-08-30,7260451.2504817
2015-08-31,7274243.2696927
2015-09-01,7389958.5142912995
2015-09-02,7367178.3007945
2015-09-03,7414737.9529037
2015-09-04,7440653.258424301
2015-09-05,7386154.3945614
2015-09-06,7379203.634933599
2015-09-07,7381059.415166301
2015-09-08,7304747.278589301
2015-09-09,7280402.5807451
2015-09-10,7508147.2038811995
2015-09-11,7540683.2298864005
2015-09-12,7455073.6460888
2015-09-13,7505010.2603068
2015-09-14,7505010.2603068
2015-09-15,7676226.9082685
2015-09-16,7626287.7744172
2015-09-17,7441709.510571799
2015-09-18,7407014.1587487
2015-09-19,7372900.842239399
2015-09-20,7246939.3296513
2015-09-21,7143568.8500657
2015-09-22,7168921.4012671
2015-09-23,7330119.986857899
2015-09-24,7335237.3622793
2015-09-25,7461576.819876401
2015-09-26,7625078.3503885
2015-09-27,7781146.9623909
2015-09-28,7862896.4678302
2015-09-29,7989238.445060699
